Source,Project ID,Project Name,Category,Description,Homepage URL,PMC,Podling,Start Date,Status
projects,Apache Tomcat,Apache Tomcat,"network-server, http, javaee","Apache Tomcat is a web server that is an open source software
    implementation of the Java Servlet, JavaServer Pages, Java Expression
    Language and Java WebSocket technologies. The Java Servlet, JavaServer
    Pages, Java Expression Language and Java WebSocket specifications are
    developed under the Java Community Process. Apache Tomcat is developed
    in an open and participatory environment and released under the Apache
    License version 2.

    Apache Tomcat is intended to be a collaboration of the best-of-breed
    developers from around the world. We invite you to participate in this open
    development project.

    Apache Tomcat powers numerous large-scale, mission-critical web applications
    across a diverse range of industries and organizations. Some of these users
    and their stories are listed on the PoweredBy wiki page.",http://tomcat.apache.org/,tomcat,False,Unknown,Unknown
projects,Apache TomEE,Apache TomEE,network-server,"Apache TomEE Web Profile delivers Servlets, JSP, JSF, JTA, JPA, CDI, Bean Validation and EJB
              Lite. Apache TomEE Plus has all the features of TomEE with the addition of JAX-RS (RESTfull Services),
              JAX-WS (Web Services), JMS (Java Message Service) and JCA (the Java Connector Architecture). The
              additional functionality is delivered via Apache CXF, Apache ActiveMQ and the Geronimo Connector library",http://tomee.apache.org,tomee,False,Unknown,Unknown
projects,Apache Traffic Control,Apache Traffic Control,"content, cloud, http, network-server","With Apache Traffic Control, operators can setup a Content Delivery Network to quickly and efficiently deliver content to their users. Traffic Control is a highly distributed, scalable and redundant solution meeting the needs of operators from small to large.",https://trafficcontrol.apache.org,trafficcontrol,False,Unknown,Unknown
projects,Apache Traffic Server,Apache Traffic Server,http,"Apache Traffic Server is fast, scalable and extensible HTTP/1.1 compliant caching proxy server. ATS can be used as a reverse, forward or even transparent HTTP proxy.
    ",https://trafficserver.apache.org,trafficserver,False,Unknown,Unknown
projects,Apache TsFile,Apache TsFile,"big-data, database, iot","TsFile is a columnar storage file format designed for time series data, which supports efficient compression, high throughput of read and write, and compatibility with various frameworks, such as Spark and Flink. It is easy to integrate TsFile into IoT big data processing frameworks.",https://tsfile.apache.org,tsfile,False,Unknown,Unknown
projects,Apache Turbine,Apache Turbine,web-framework," Turbine is a servlet based framework that allows experienced Java developers to quickly build web applications. Turbine allows you to use personalize the web sites and to use user logins to restrict access to parts of your application.

Turbine is a matured and well established framework that is used as the base of many other projects (like e.g. the excellent Jetspeed 1 Portals framework.

Turbine is an excellent choice for developing applications that make use of a services-oriented architecture. Some of the functionality provided with Turbine includes a security management system, a scheduling service, XML-defined form validation server, and an XML-RPC service for web services. It is a simple task to create new services particular to your application.

The Turbine core is free of any dependency on a presentation layer technology. Both JavaServer Pages (JSP) and Velocity are supported inside Turbine. For developers already familiar with JSP, or have existing JSP tag libraries, Turbine offers support for the Sun standard. Velocity is the favorite view technology of most users of the Turbine framework; try it out and see if Velocity can help you develop your web applications faster and work more easily with non-programming designers.

Turbine is developed in an open, participatory environment and released under the Apache Software License. Turbine is intended to be a collaboration of the best-of-breed developers from around the world. We invite you to participate in this open development project. To learn more about getting involved, look at our ""How to Help"" pages. ",http://turbine.apache.org,turbine,False,Unknown,Unknown
projects,Apache TVM,Apache TVM,big-data,"Apache TVM is an open source machine learning compiler framework for CPUs, GPUs, and machine learning accelerators. It aims to enable machine learning engineers to optimize and run computations efficiently on any hardware backend.",https://tvm.apache.org/,tvm,False,Unknown,Unknown
projects,Apache UIMA,Apache UIMA,Unknown,"The Apache UIMA project supports
      the community working on the analysis of unstructured information
      with a unifying Java and C++ framework, tooling,
      and analysis components, guided by the OASIS UIMA standard.
      It includes support for very large scaleout using networked
      clusters of compute nodes.",http://uima.apache.org,uima,False,Unknown,Unknown
projects,Apache Unomi,Apache Unomi,search,"Apache Unomi is a REST server that manages user profiles and events related to the profiles. It can be used to integrate personalization and profile management within very different systems such as CMS, CRMs, Issue Trackers, native mobile application. It was designed to be easy to integrate with external systems, promoting profile sharing and re-use in very different applications.

Basically the server tracks users using different mechanisms (by default cookies), builds a progressively populated profile and associates events that are performed by a user with his profile. Events may range from a click on a page, to a file being downloaded, a native mobile application button being clicked, or anything that can be sent to the server.

The server has a built-in rule system that makes it possible to perform any action when an event is collected for a profile. It also has the notion of user segments, making it possible to classify user profiles into dynamic sub-groups, notably to build personalized experiences for specific segments.",https://unomi.apache.org,unomi,False,Unknown,Unknown
projects,Apache VCL,Apache VCL,cloud,"VCL is a modular cloud computing platform which dynamically provisions and brokers remote access to compute resources including virtual machines, bare-metal computers, and resources in other cloud platforms. A self-service web portal is used to request resources and for administration.",http://vcl.apache.org,vcl,False,Unknown,Unknown
projects,Apache Velocity,Apache Velocity,library,"Velocity is a Java-based template engine. It permits anyone to use a simple yet powerful template language to reference objects defined in Java code.

When Velocity is used for web development, Web designers can work in parallel with Java programmers to develop web sites according to the Model-View-Controller (MVC) model, meaning that web page designers can focus solely on creating a site that looks good, and programmers can focus solely on writing top-notch code. Velocity separates Java code from the web pages, making the web site more maintainable over its lifespan and providing a viable alternative to Java Server Pages (JSPs) or PHP. ",http://velocity.apache.org,velocity,False,Unknown,Unknown
projects,Apache Anakia,Apache Anakia,library,Anakia is an XML transformation tool that uses JDOM and Velocity to transform XML documents into the format of your choice. It provides an alternative to using Ant's style task and XSL to process XML files.,http://velocity.apache.org/anakia/,velocity,False,Unknown,Unknown
projects,Apache Velocity DVSL,Apache Velocity DVSL,library,DVSL (Declarative Velocity Style Language) is a tool modeled after XSLT and is intended for general XML transformations using the Velocity Template Language as the templating language for the transformations. The key differences are that it incorporates easy access to Java objects and allows you to use the Velocity template language and it's features for expressing the transformation templates.,http://velocity.apache.org/dvsl/devel/,velocity,False,Unknown,Unknown
projects,Apache Texen,Apache Texen,library,"Texen is a general purpose text generating utility. It is capable of producing almost any sort of text output. Driven by Ant, essentially an Ant Task, Texen uses a control template, an optional set of worker templates, and control context to govern the generated output. Although TexenTask can be used directly, it is usually subclassed to initialize your control context before generating any output.",http://velocity.apache.org/texen/,velocity,False,Unknown,Unknown
projects,Apache Velocity Tools,Apache Velocity Tools,library,VelocityTools is a collection of Velocity subprojects with a common goal of creating tools and infrastructure for building both web and non-web applications using the Velocity template engine.,http://velocity.apache.org/velocity/tools/,velocity,False,Unknown,Unknown
projects,Apache Axiom,Apache Axiom,"library, xml","Apache Axiom is a StAX-based, XML Infoset compliant object model which supports on-demand building of the object tree. It supports a novel ""pull-through"" model which allows one to turn off the tree building and directly access the underlying pull event stream. It also has built in support for XML Optimized Packaging (XOP) and MTOM, the combination of which allows XML to carry binary data efficiently and in a transparent manner. The combination of these is an easy to use API with a very high performant architecture!",http://ws.apache.org/axiom/,webservices,False,Unknown,Unknown
projects,Apache Woden,Apache Woden,xml,"The Woden project is a subproject of the Apache Web Services Project to develop a Java class library for reading, manipulating, creating and writing WSDL documents, initially to support WSDL 2.0 but with the longer term aim of supporting past, present and future versions of WSDL.

There are two main deliverables: an API and an implementation. The Woden API will consist of a set of Java interfaces. The WSDL 2.0-specific portion of the Woden API will conform to the W3C WSDL 2.0 specification. The implementation will be a high performance implementation directly usable in other Apache projects such as Axis2.
",http://ws.apache.org/woden/,webservices,False,Unknown,Unknown
projects,Apache Whimsy,Apache Whimsy,content,"The production Whimsy server also has a number of tools that automate some organizational processes,
    like adding PMC members to official corporate rosters or reading, updating, and approving the monthly board agenda.",http://whimsy.apache.org/,whimsy,False,Unknown,Unknown
projects,Apache Wicket,Apache Wicket,web-framework,"Write maintainable, secure and scalable web applications using just Java and HTML. Invented in 2004, Wicket is one of the few survivors of the Java serverside web framework wars of the mid 2000's, and a proud member of the Apache Software Foundation.",http://wicket.apache.org,wicket,False,Unknown,Unknown
projects,Apache Xalan for C++ XSLT Processor,Apache Xalan for C++ XSLT Processor,xml,"Xalan-C++ is an XSLT processor for transforming XML documents into HTML, 
     text, or other XML document types. It implements XSL Transformations (XSLT) 
     Version 1.0 and XML Path Language (XPath) Version 1.0 and can be used from the 
     command line.",http://xalan.apache.org/xalan-c,xalan,False,Unknown,Unknown
projects,Apache Xalan for Java XSLT Processor,Apache Xalan for Java XSLT Processor,xml,"
     Xalan-J is an XSLT processor for transforming XML documents into HTML, text, or other XML document
     types. It implements XSL Transformations (XSLT) Version 1.0 and XML Path Language (XPath) Version 1.0
     and can be used from the command line, in an applet or a servlet, or as a module in other program.
     Xalan-J implements the javax.xml.transform interface in Java API for XML Processing (JAXP) 1.3. This
     interface provides a modular framework and a standard API for performing XML transformations, and
     utilizes system properties to determine which Transformer and which XML parser to use.
    ",http://xalan.apache.org/xalan-j/,xalan,False,Unknown,Unknown
projects,Apache Xerces for C++ XML Parser,Apache Xerces for C++ XML Parser,xml,"
     Xerces-C++ is a validating XML parser written in a portable subset of C++. Xerces-C++ makes it easy to give your application the ability to read and write XML data. A shared library is provided for parsing, generating, manipulating, and validating XML documents.
     Xerces-C++ is faithful to the XML 1.0 and 1.1 recommendations and many associated standards.
     The parser provides high performance, modularity, and scalability. Source code, samples and API documentation are provided with the parser. For portability, care has been taken to make minimal use of templates, no RTTI, and minimal use of #ifdefs.
    ",http://xerces.apache.org/xerces-c/,xerces,False,Unknown,Unknown
projects,Apache Xerces for Java XML Parser,Apache Xerces for Java XML Parser,xml,"  
     Xerces-J is a high performance, fully compliant validating XML parser written in Java. It is a fully conforming XML Schema processor that includes a complete implementation of the Document Object Model Level 3 Core and Load/Save W3C Recommendations and provides a complete implementation of the XML Inclusions (XInclude) W3C Recommendation. It also provides support for OASIS XML Catalogs v1.1. 
     Xerces 2.x introduced the Xerces Native Interface (XNI), a complete framework for building parser components and configurations that is extremely modular and easy to program. XNI is merely an internal set of interfaces. There is no need for an XML application programmer to learn XNI if they only intend to interface to the Xerces2 parser using standard interfaces like JAXP, DOM, and SAX. Xerces developers and application developers that need more power and flexibility than that provided by the standard interfaces should read and understand XNI.
     The latest Xerces-J version released is, 2.12.2.
    ",http://xerces.apache.org/xerces2-j/,xerces,False,Unknown,Unknown
projects,Apache Xerces for Perl XML Parser,Apache Xerces for Perl XML Parser,xml," XML::Xerces is the Perl API to the Apache project's Xerces XML parser. It is implemented using the Xerces C++ API, and it provides access to most of the C++ API from Perl.
    Because it is based on Xerces-C, XML::Xerces provides a validating XML parser that makes it easy to give your application the ability to read and write XML data. Classes are provided for parsing, generating, manipulating, and validating XML documents. XML::Xerces is faithful to the XML 1.0 and 1.1 recommendations and associated standards (DOM levels 1, 2, and 3, SAX 1 and 2, Namespaces, and W3C XML Schema). The parser provides high performance, modularity, and scalability, and provides full support for Unicode.
    XML::Xerces implements the vast majority of the Xerces-C API (if you notice any discrepancies please mail the list). The exception is some functions in the C++ API which either have better Perl counterparts (such as file I/O) or which manipulate internal C++ information that has no role in the Perl module.
    The majority of the API is created automatically using Simplified Wrapper Interface Generator (SWIG). However, care has been taken to make most method invocations natural to perl programmers, so a number of rough C++ edges have been smoothed over (See the Special Perl API Features section). ",http://xerces.apache.org/xerces-p,xerces,False,Unknown,Unknown
projects,Apache XML Commons External,Apache XML Commons External,xml,"The External components portion of Apache XML Commons contains interfaces that are defined by external standards organizations. For DOM, that's the W3C; for SAX it's David Megginson (http://www.saxproject.org); for JAXP it's Sun. While we could send users to each of the primary sources for these deliverables, keeping our own versions of these in the XML Commons repository gives us a number of advantages: 1) Simplicity of downloads; users get the whole product from one place, 2) Better version control; we can only take fixes we want and add Apache-specific changes, 3) Better overview documentation of how these interfaces fit into the XML processing world, 4) More chance for cross-project community building within Apache projects.",http://xerces.apache.org/xml-commons/components/external/,xerces,False,Unknown,Unknown
projects,Apache XML Commons Resolver,Apache XML Commons Resolver,xml,"The XML Commons Resolver can be used in a wide variety of XML parsing, processing and related programs to resolve various public or system identifiers into accessible URLs for use by your application.  The resolver supports several catalog types for mapping, including OASIS XML, OASIS TR 9401 and XCatalog styles.",http://xerces.apache.org/xml-commons/components/resolver/,xerces,False,Unknown,Unknown
projects,Apache Batik,Apache Batik,"xml, graphics","Batik is a Java-based toolkit for applications or applets to use images in the Scalable Vector Graphics (SVG) format for various purposes, such as display, generation and manipulation.",http://xmlgraphics.apache.org/batik/,xmlgraphics,False,Unknown,Unknown
projects,Apache FOP,Apache FOP,"xml, graphics","FOP (Formatting Objects Processor) is the world's first print formatter driven by XSL formatting objects (XSL-FO) and the world's first output independent formatter. It is a Java application that reads a formatting object (FO) tree and renders the resulting pages to a specified output. Output formats  currently supported include PDF, PCL, PS, SVG, XML (area tree representation), Print, AWT, MIF and TXT. The primary output target is PDF.",http://xmlgraphics.apache.org/fop,xmlgraphics,False,Unknown,Unknown
projects,Apache XML Graphics Commons,Apache XML Graphics Commons,graphics,"Apache XML Graphics Commons is a library that consists of several reusable components used by Apache Batik and Apache FOP. Many of these components can easily be used separately outside the domains of SVG and XSL-FO. You will find components such as a PDF library, an RTF library, Graphics2D implementations that let you generate PDF and PostScript files and much more.",http://xmlgraphics.apache.org/commons/,xmlgraphics,False,Unknown,Unknown
projects,Apache Yetus,Apache Yetus,"build-management, library, testing",A collection of libraries and tools that enable contribution and release processes for software projects.,https://yetus.apache.org/,yetus,False,Unknown,Unknown
projects,Apache YuniKorn,Apache YuniKorn,cloud,Unknown,https://yunikorn.apache.org,yunikorn,False,Unknown,Unknown
projects,Apache Zeppelin,Apache Zeppelin,big-data,Zeppelin is a modern web-based tool for the data scientists to collaborate over large-scale data exploration and visualization projects. ,http://zeppelin.apache.org/,zeppelin,False,Unknown,Unknown
projects,Apache ZooKeeper,Apache ZooKeeper,database,Apache ZooKeeper is an effort to develop and maintain an open-source server which enables highly reliable distributed coordination.,https://zookeeper.apache.org/,zookeeper,False,Unknown,Unknown
podlings,Apache Amoro (Incubating),Apache Amoro (Incubating),Unknown,Amoro is a Lakehouse management system built on open data lake formats like Apache Iceberg and Apache Paimon.,http://amoro.incubator.apache.org/,incubator,True,2024-03,Unknown
podlings,Apache Annotator (Incubating),Apache Annotator (Incubating),Unknown,"Annotator provides annotation enabling code for browsers, servers, and humans.",http://annotator.incubator.apache.org/,incubator,True,2016-08,Unknown
podlings,Apache Baremaps (Incubating),Apache Baremaps (Incubating),Unknown,"Apache Baremaps is a toolkit and a set of infrastructure components for creating, publishing, and operating online maps.",http://baremaps.incubator.apache.org/,incubator,True,2022-10,Unknown
podlings,Apache Cloudberry (Incubating),Apache Cloudberry (Incubating),Unknown,"
		Cloudberry Database, built on the latest PostgreSQL kernel, is one of the most advanced and mature open-source MPP (Massively Parallel Processing) databases available.
        ",http://cloudberry.incubator.apache.org/,incubator,True,2024-10,Unknown
podlings,Apache DevLake (Incubating),Apache DevLake (Incubating),Unknown,"DevLake is a development data platform, providing the data infrastructure for developer teams to analyze and improve their engineering productivity.",http://devlake.incubator.apache.org/,incubator,True,2022-04,Unknown
podlings,Apache Fury (Incubating),Apache Fury (Incubating),Unknown,A blazing fast multi-language serialization framework powered by jit and zero-copy,http://fury.incubator.apache.org/,incubator,True,2023-12,Unknown
podlings,Apache Gluten (Incubating),Apache Gluten (Incubating),Unknown,Gluten is a middle layer responsible for offloading JVM-based SQL engines' execution to native engines.,http://gluten.incubator.apache.org/,incubator,True,2024-01,Unknown
podlings,Apache Grails (Incubating),Apache Grails (Incubating),Unknown,A powerful Groovy-based web application framework for the JVM built on top of Spring Boot,http://grails.incubator.apache.org/,incubator,True,2025-01,Unknown
podlings,Apache GraphAr (Incubating),Apache GraphAr (Incubating),Unknown,GraphAr is an open-source and language-independent data file format designed for efficient graph data storage and retrieval.,http://graphar.incubator.apache.org/,incubator,True,2024-03,Unknown
podlings,Apache Gravitino (Incubating),Apache Gravitino (Incubating),Unknown,"Gravitino is a high-performance, geo-distributed, and federated metadata like designed to manage metadata seamlessly across diverse data sources, vendors, and regions. Its primary goal is to provide users with unified metadata access for both data and AI assets.",http://gravitino.incubator.apache.org/,incubator,True,2024-06,Unknown
podlings,Apache HertzBeat (Incubating),Apache HertzBeat (Incubating),Unknown,"HertzBeat is an easy-to-use, open source, real-time monitoring system. It features an agentless architecture, high-performance clustering, Prometheus compatibility, and powerful custom monitoring and status page building capabilities.",http://hertzbeat.incubator.apache.org/,incubator,True,2024-04,Unknown
podlings,Apache HoraeDB (Incubating),Apache HoraeDB (Incubating),Unknown,"HoraeDB is a high-performance, distributed, cloud native time-series database.",http://horaedb.incubator.apache.org/,incubator,True,2023-12,Unknown
podlings,Apache HugeGraph (Incubating),Apache HugeGraph (Incubating),Unknown,A large-scale and easy-to-use graph database,http://hugegraph.incubator.apache.org/,incubator,True,2022-01,Unknown
podlings,Apache Iggy (Incubating),Apache Iggy (Incubating),Unknown,"Iggy is a high-performance, ultra-low latency and large-scale persistent message streaming platform written in Rust.",http://iggy.incubator.apache.org/,incubator,True,2025-02,Unknown
podlings,Apache KIE (Incubating),Apache KIE (Incubating),Unknown,"KIE (Knowledge is Everything) is a community of solutions and supporting tooling for knowledge engineering and process automation, focusing on events, rules, and workflows.",http://kie.incubator.apache.org/,incubator,True,2023-01,Unknown
podlings,Apache Livy (Incubating),Apache Livy (Incubating),Unknown,"Livy is web service that exposes a REST interface for managing long running Apache Spark contexts in your cluster. With Livy, new applications can be built on top of Apache Spark that require fine grained interaction with many Spark contexts.",http://livy.incubator.apache.org/,incubator,True,2017-06,Unknown
podlings,Apache Nemo (Incubating),Apache Nemo (Incubating),Unknown,Nemo is a data processing system to flexibly control the runtime behaviors of a job to adapt to varying deployment characteristics.,http://nemo.incubator.apache.org/,incubator,True,2018-02,Unknown
podlings,Apache NLPCraft (Incubating),Apache NLPCraft (Incubating),Unknown,A Java API for NLU applications,http://nlpcraft.incubator.apache.org/,incubator,True,2020-02,Unknown
podlings,Apache OpenServerless (Incubating),Apache OpenServerless (Incubating),Unknown,"OpenServerless is an open source, cloud-agnostic, serverless platform. It offers a complete environment for serverless applications development, based on Kubernetes. With Apache OpenWhisk as its FaaS engine, it provides an unified developer experience with a plethora of services (SQL or noSQL databases, key-value stores, object storage, LLMs services, function schedulers) managed by the platform's core: the operator, along with tooling (the CLI) to simplify (and interact with) deployments, integrated ide and starter application and optimized runtimes integrated with the staters.",http://openserverless.incubator.apache.org/,incubator,True,2024-06,Unknown
podlings,Apache Otava (Incubating),Apache Otava (Incubating),Unknown,"
		Otava, a command-line tool, written in Python, that detects statistically significant changes in time-series data stored either in databases or CSV files. Otava entered Incubation as Hunter
        ",http://otava.incubator.apache.org/,incubator,True,2024-11,Unknown
podlings,Apache OzHera (Incubating),Apache OzHera (Incubating),Unknown,"OzHera is an application observation platform (APM) in the era of cloud native, with the application as its core, integrating capabilities such as metric monitoring, trace tracking, logging, and alerting",http://ozhera.incubator.apache.org/,incubator,True,2024-07,Unknown
podlings,Apache Pegasus (Incubating),Apache Pegasus (Incubating),Unknown,"Pegasus is a distributed key-value storage system which is designed to be simple, horizontally scalable, strongly consistent and high-performance.",http://pegasus.incubator.apache.org/,incubator,True,2020-06,Unknown
podlings,Apache Polaris (Incubating),Apache Polaris (Incubating),Unknown,"Polaris is a catalog for data lakes. It provides new levels of choice, flexibility and control over data, with full enterprise security and Apache Iceberg interoperability across a multitude of engines and infrastructure.",http://polaris.incubator.apache.org/,incubator,True,2024-08,Unknown
podlings,Apache Pony Mail (Incubating),Apache Pony Mail (Incubating),Unknown,"Pony Mail is a mail-archiving, archive viewing, and interaction service, that can be integrated with many email platforms.",http://ponymail.incubator.apache.org/,incubator,True,2016-05,Unknown
podlings,Apache ResilientDB (Incubating),Apache ResilientDB (Incubating),Unknown,"ResilientDB is a distributed blockchain framework that is open-source, lightweight, modular, and highly performant.",http://resilientdb.incubator.apache.org/,incubator,True,2023-10,Unknown
podlings,Apache Seata (Incubating),Apache Seata (Incubating),Unknown,"Seata(Simple Extensible Autonomous Transaction Architecture)is an easy-to-use and high-performance distributed transaction solution, used to solve the data consistency problem.",http://seata.incubator.apache.org/,incubator,True,2023-10,Unknown
podlings,Apache StormCrawler (Incubating),Apache StormCrawler (Incubating),Unknown,"StormCrawler is a collection of resources for building low-latency, customisable and scalable web crawlers on Apache Storm.",http://stormcrawler.incubator.apache.org/,incubator,True,2024-03,Unknown
podlings,Apache Teaclave (Incubating),Apache Teaclave (Incubating),Unknown,Teaclave is a universal secure computing platform.,http://teaclave.incubator.apache.org/,incubator,True,2019-08,Unknown
podlings,Apache Toree (Incubating),Apache Toree (Incubating),Unknown,Toree provides applications with a mechanism to interactively and remotely access Apache Spark.,http://toree.incubator.apache.org/,incubator,True,2015-12,Unknown
podlings,Apache Training (Incubating),Apache Training (Incubating),Unknown,"The Training project aims to develop resources which can be used for training purposes in various media formats, languages and for various Apache and non-Apache target projects.",http://training.incubator.apache.org/,incubator,True,2019-02,Unknown
podlings,Apache Wayang (Incubating),Apache Wayang (Incubating),Unknown,"Wayang is a cross-platform data processing system that aims at decoupling the business logic of data analytics applications from concrete data processing platforms, such as Apache Flink or Apache Spark. Hence, it tames the complexity that arises from the ""Cambrian explosion"" of novel data processing platforms that we currently witness.",http://wayang.incubator.apache.org/,incubator,True,2020-12,Unknown
podlings,Apache XTable (Incubating),Apache XTable (Incubating),Unknown,XTable is an omni-directional converter for table formats that facilitates interoperability across data processing systems and query engines.,http://xtable.incubator.apache.org/,incubator,True,2024-02,Unknown
podlings-history,Apache Abdera (Incubating),Apache Abdera (Incubating),Unknown,An implementation of the Atom Syndication Format and Atom Publishing Protocol.,http://abdera.incubator.apache.org/,Unknown,False,2006-06,graduated
podlings-history,Apache Accumulo (Incubating),Apache Accumulo (Incubating),Unknown,"Accumulo is a distributed key/value store that provides expressive, cell-level access labels.",http://accumulo.incubator.apache.org/,Unknown,False,2011-09,graduated
podlings-history,Apache ACE (Incubating),Apache ACE (Incubating),Unknown,A software distribution framework based on OSGi that allows you to manage and distribute artifacts.,http://ace.incubator.apache.org/,Unknown,False,2009-04,graduated
podlings-history,Apache ActiveMQ (Incubating),Apache ActiveMQ (Incubating),Unknown,A robust and high performance Message Orientated Middleware provider which will be integrated into Apache Geronimo but also be usable from inside any JVM.,http://activemq.incubator.apache.org/,Unknown,False,2005-12,graduated
podlings-history,Apache AGE (Incubating),Apache AGE (Incubating),Unknown,AGE is a multi-model database that enables graph and relational models built on PostgreSQL.,http://age.incubator.apache.org/,Unknown,False,2020-04,graduated
podlings-history,Apache Agila (Incubating),Apache Agila (Incubating),Unknown,Extensible Business Process Management (BPM) engine core.,http://agila.incubator.apache.org/,Unknown,False,2004-09,retired
podlings-history,Apache Airavata (Incubating),Apache Airavata (Incubating),Unknown,"A software suite to compose, manage, execute, and monitor large scale applications and workflows on computational resources ranging from local clusters to national grids and computing clouds.",http://airavata.incubator.apache.org/,Unknown,False,2011-05,graduated
podlings-history,Apache Airflow (Incubating),Apache Airflow (Incubating),Unknown,Airflow is a workflow automation and scheduling system that can be used to author and manage data pipelines.,http://airflow.incubator.apache.org/,Unknown,False,2016-03,graduated
podlings-history,Apache Allura (Incubating),Apache Allura (Incubating),Unknown,"Forge software for the development of software projects, including source control systems, issue tracking, discussion, wiki, and other software project management tools.",http://allura.incubator.apache.org/,Unknown,False,2012-06,graduated
podlings-history,Apache Alois (Incubating),Apache Alois (Incubating),Unknown,ALOIS is a log collection and correlation software with reporting and alarming functionalities.,http://alois.incubator.apache.org/,Unknown,False,2010-09,retired
podlings-history,Apache AltRMI (Incubating),Apache AltRMI (Incubating),Unknown,A transparent Remote Procedure Call bean.,http://altrmi.incubator.apache.org/,Unknown,False,2003-02,retired
podlings-history,Apache Amaterasu (Incubating),Apache Amaterasu (Incubating),Unknown,Apache Amaterasu is a framework providing continuous deployment for Big Data pipelines.,http://amaterasu.incubator.apache.org/,Unknown,False,2017-09,retired
podlings-history,Apache Ambari (Incubating),Apache Ambari (Incubating),Unknown,"Ambari is a monitoring, administration and lifecycle management project for Apache Hadoop clusters. (Formerly known as HMS)",http://ambari.incubator.apache.org/,Unknown,False,2011-08,graduated
podlings-history,Apache Amber (Incubating),Apache Amber (Incubating),Unknown,"
            The Amber project will deliver a Java development framework mainly aimed to build OAuth-aware applications.
            Amber graduated with the name Apache Oltu
        ",http://amber.incubator.apache.org/,Unknown,False,2010-05,graduated
podlings-history,Apache Answer (Incubating),Apache Answer (Incubating),Unknown,A Q-and-A platform software for teams at any scales.,http://answer.incubator.apache.org/,Unknown,False,2023-10,graduated
podlings-history,Apache Any23 (Incubating),Apache Any23 (Incubating),Unknown,"Anything To Triples (any23) is a library, a web service and a command line tool that extracts structured data in RDF format from a variety of Web documents.",http://any23.incubator.apache.org/,Unknown,False,2011-10,graduated
podlings-history,Apache Apex (Incubating),Apache Apex (Incubating),Unknown,Apex is an enterprise grade native YARN big data-in-motion platform that unifies stream processing as well as batch processing.,http://apex.incubator.apache.org/,Unknown,False,2015-08,graduated
podlings-history,Apache APISIX (Incubating),Apache APISIX (Incubating),Unknown,"APISIX is a cloud-native microservices API gateway, delivering the ultimate performance, security,open source and scalable platform for all your APIs and microservices.",http://apisix.incubator.apache.org/,Unknown,False,2019-10,graduated
podlings-history,Apache Apollo (Incubating),Apache Apollo (Incubating),Unknown,A robust implementation of the OASIS WS-ResourceFramework (WSRF) family of specifications,http://apollo.incubator.apache.org/,Unknown,False,2004-11,graduated
podlings-history,Apache AriaTosca (Incubating),Apache AriaTosca (Incubating),Unknown,ARIA TOSCA project offers an easily consumable Software Development Kit(SDK) and a Command Line Interface(CLI) to implement TOSCA(Topology and Orchestration Specification of Cloud Applications) based solutions.,http://ariatosca.incubator.apache.org/,Unknown,False,2016-08,retired
podlings-history,Apache Aries (Incubating),Apache Aries (Incubating),Unknown,The Aries project will deliver a set of pluggable Java components enabling an enterprise OSGi application programming model.,http://aries.incubator.apache.org/,Unknown,False,2009-09,graduated
podlings-history,Apache AsterixDB (Incubating),Apache AsterixDB (Incubating),Unknown,"Apache AsterixDB is a scalable big data management system (BDMS) that provides storage, management, and query capabilities for large collections of semi-structured data.",http://asterixdb.incubator.apache.org/,Unknown,False,2015-02,graduated
podlings-history,Apache Atlas (Incubating),Apache Atlas (Incubating),Unknown,Apache Atlas is a scalable and extensible set of core foundational governance services that enables enterprises to effectively and efficiently meet their compliance requirements within Hadoop and allows integration with the complete enterprise data ecosystem,http://atlas.incubator.apache.org/,Unknown,False,2015-05,graduated
podlings-history,Apache Aurora (Incubating),Apache Aurora (Incubating),Unknown,Aurora is a service scheduler used to schedule jobs onto Apache Mesos.,http://aurora.incubator.apache.org/,Unknown,False,2013-10,graduated
podlings-history,Apache AWF (Incubating),Apache AWF (Incubating),Unknown,"
            AWF is a non-blocking, asynchronous, event driven high performance web framework running on the JVM.
            (Note: originally known as Deft, renamed to AWF on 2012-02-15)
        ",http://awf.incubator.apache.org/,Unknown,False,2011-07,retired
podlings-history,Apache Axion (Incubating),Apache Axion (Incubating),Unknown,Relational database engine written in Java.,http://axion.incubator.apache.org/,Unknown,False,2003-12,retired
podlings-history,Apache BatchEE (Incubating),Apache BatchEE (Incubating),Unknown,"
            BatchEE projects aims to provide a JBatch implementation (aka JSR352)
            and a set of useful extensions for this specification.
        ",http://batchee.incubator.apache.org/,Unknown,False,2013-10,graduated
podlings-history,Apache Beam (Incubating),Apache Beam (Incubating),Unknown,"Apache Beam is an open source, unified model and set of language-specific SDKs for defining and executing data processing workflows, and also data ingestion and integration flows, supporting Enterprise Integration Patterns (EIPs) and Domain Specific Languages (DSLs). Dataflow pipelines simplify the mechanics of large-scale batch and streaming data processing and can run on a number of runtimes like Apache Flink, Apache Spark, and Google Cloud Dataflow (a cloud service). Beam also brings DSL in different languages, allowing users to easily implement their data integration processes.",http://beam.incubator.apache.org/,Unknown,False,2016-02,graduated
podlings-history,Apache Bean Validation (Incubating),Apache Bean Validation (Incubating),Unknown,The Bean Validation project will create an implementation of Bean Validation as defined by the Java EE specifications.,http://beanvalidation.incubator.apache.org/,Unknown,False,2010-03,graduated
